TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent_pct,PaymentType_str
792,2025-05-04,1010,2054,401,3.0,900.51,0.28,PayPal
793,2025-05-04,1051,2080,402,2.0,0.0,22.22,WireTransfer
794,2025-05-04,1081,2093,401,0.0,755.94,16.66,WireTransfer
795,2025-05-04,1099,2071,404,2.0,984.26,18.04,GiftCard
796,2025-05-04,1070,2066,404,0.0,0.0,14.19,CreditCard
797,2025-05-04,1179,2079,404,0.0,2851.62,8.37,PayPal
798,2025-05-04,1106,2019,402,0.0,3735.72,0.4,CreditCard
799,2025-05-04,1027,2072,401,2.0,672.48,8.96,PayPal
800,2025-05-04,1137,2044,404,2.0,830.32,25.15,WireTransfer
801,2025-05-04,1098,2083,404,3.0,2304.48,3.46,PayPal
802,2025-05-04,1009,2022,403,3.0,2684.72,8.06,WireTransfer
803,2025-05-04,1036,2079,404,0.0,950.54,,CreditCard
804,2025-05-04,1101,2042,402,0.0,335.22,24.06,WireTransfer
805,2025-05-04,1190,2060,403,2.0,0.0,20.83,GiftCard
806,2025-05-04,1005,2043,403,2.0,2096.28,17.6,WireTransfer
807,2025-05-04,1071,2062,401,1.0,557.42,9.9,CreditCard
808,2025-05-04,1034,2038,404,2.0,2223.62,13.6,GiftCard
809,2025-05-04,1068,2093,404,0.0,2267.82,29.26,PayPal
810,2025-05-04,1048,2056,402,3.0,524.72,19.13,WireTransfer
811,2025-05-04,1189,2062,403,0.0,1858.08,0.42,GiftCard
812,2025-05-04,1131,2020,401,2.0,0.0,15.73,PayPal
813,2025-05-04,1181,2064,404,1.0,264.64,,GiftCard
814,2025-05-04,1199,2067,401,1.0,0.0,28.32,CreditCard
815,2025-05-04,1049,2025,401,1.0,503.32,18.36,CreditCard
816,2025-05-04,1008,2058,401,2.0,533.4,26.46,CreditCard
817,2025-05-04,1180,2025,403,2.0,894.78,11.36,CreditCard
818,2025-05-04,1118,2064,404,0.0,882.12,7.52,WireTransfer
819,2025-05-04,1174,2003,402,2.0,308.14,21.42,GiftCard
820,2025-05-04,1125,2076,404,1.0,725.46,16.01,CreditCard
821,2025-05-04,1121,2075,403,2.0,2498.05,24.54,CreditCard
822,2025-05-04,1041,2033,401,2.0,669.0,14.44,CreditCard
823,2025-05-04,1007,2049,401,1.0,845.86,25.72,CreditCard
824,2025-05-04,1146,2099,402,1.0,581.69,1.26,GiftCard
825,2025-05-04,1165,2028,402,2.0,1531.06,12.27,GiftCard
826,2025-05-04,1166,2052,401,0.0,731.26,16.73,PayPal
827,2025-05-04,1121,2016,402,0.0,646.04,10.91,GiftCard
828,2025-05-04,1057,2032,403,2.0,3782.4,21.84,CreditCard
829,2025-05-04,1108,2048,403,3.0,357.63,22.27,CreditCard
830,2025-05-04,1064,2027,404,2.0,413.78,24.14,PayPal
831,2025-05-04,1173,2066,404,0.0,2580.3,26.42,CreditCard
832,2025-05-04,1001,2065,403,2.0,376.27,12.8,WireTransfer
833,2025-05-04,1076,2087,401,3.0,796.6,3.29,CreditCard
834,2025-05-04,1016,2043,403,2.0,2795.04,,WireTransfer
835,2025-05-04,1070,2033,403,1.0,752.62,23.88,GiftCard
836,2025-05-04,1038,2066,402,0.0,1032.12,9.46,CreditCard
837,2025-05-04,1153,2051,403,1.0,316.76,23.58,PayPal
838,2025-05-04,1184,2003,404,2.0,1848.86,9.01,GiftCard
839,2025-05-04,1066,2053,404,3.0,0.0,22.69,WireTransfer
840,2025-05-04,1188,2004,402,2.0,2967.2,16.27,PayPal
841,2025-05-04,1185,2091,402,3.0,3623.16,19.23,PayPal
842,2025-05-04,1171,2045,403,1.0,280.93,,WireTransfer
843,2025-05-04,1168,2071,402,2.0,1968.51,28.21,CreditCard
844,2025-05-04,1024,2060,402,2.0,326.7,4.49,WireTransfer
845,2025-05-04,1185,2071,402,2.0,984.26,,PayPal
846,2025-05-04,1167,2011,402,2.0,327.79,18.56,GiftCard
847,2025-05-04,1057,2095,403,3.0,2453.95,9.99,GiftCard
848,2025-05-04,1084,2047,403,2.0,803.95,16.6,GiftCard
849,2025-05-04,1118,2015,404,0.0,4049.82,7.38,CreditCard
850,2025-05-04,1162,2074,401,3.0,659.5,0.32,GiftCard
851,2025-05-04,1049,2064,401,3.0,882.12,27.25,WireTransfer
852,2025-05-04,1135,2038,404,0.0,926.51,26.34,GiftCard
853,2025-05-04,1038,2017,402,2.0,741.92,16.46,CreditCard
854,2025-05-04,1104,2072,404,1.0,1134.81,10.5,CreditCard
855,2025-05-04,1080,2091,402,0.0,2717.37,9.5,GiftCard
856,2025-05-04,1124,2042,402,2.0,0.0,12.32,PayPal
857,2025-05-04,1162,2007,401,3.0,583.39,15.38,GiftCard
858,2025-05-04,1070,2026,402,1.0,190.4,,PayPal
859,2025-05-04,1125,2097,401,1.0,3031.56,25.58,CreditCard
860,2025-05-04,1157,2055,404,3.0,53.94,18.7,GiftCard
861,2025-05-04,1109,2061,404,0.0,799.68,0.24,GiftCard
862,2025-05-04,1009,2068,402,2.0,0.0,9.01,PayPal
863,2025-05-04,1003,2041,402,0.0,2412.63,9.91,WireTransfer
864,2025-05-04,1173,2000,402,1.0,872.38,19.74,CreditCard
865,2025-05-04,1177,2044,403,1.0,373.64,14.81,CreditCard
866,2025-05-04,1026,2049,403,1.0,3383.42,29.58,PayPal
867,2025-05-04,1016,2005,403,2.0,686.05,8.7,GiftCard
868,2025-05-04,1116,2093,403,3.0,755.94,20.02,GiftCard
869,2025-05-04,1175,2017,403,3.0,463.7,24.15,WireTransfer
870,2025-05-04,1091,2096,402,1.0,1209.92,1.95,PayPal
871,2025-05-04,1103,2002,402,1.0,779.4,,GiftCard
872,2025-05-04,1186,2016,402,0.0,646.04,10.89,WireTransfer
873,2025-05-04,1150,2064,402,0.0,294.04,29.76,GiftCard
874,2025-05-04,1093,2091,401,3.0,2717.37,21.7,GiftCard
875,2025-05-04,1163,2032,401,0.0,0.0,15.92,GiftCard
876,2025-05-04,1169,2013,401,0.0,935.36,4.68,GiftCard
877,2025-05-04,1176,2014,404,3.0,1231.5,14.65,GiftCard
878,2025-05-04,1097,2015,403,3.0,2699.88,28.85,GiftCard
879,2025-05-04,1179,2019,402,0.0,1867.86,1.34,WireTransfer
880,2025-05-04,1077,2053,401,2.0,976.24,3.12,GiftCard
881,2025-05-04,1159,2077,402,3.0,561.83,,PayPal
882,2025-05-04,1026,2065,401,2.0,1881.36,12.1,GiftCard
883,2025-05-04,1029,2013,404,1.0,0.0,10.49,WireTransfer
884,2025-05-04,1155,2025,403,1.0,503.32,5.19,CreditCard
885,2025-05-04,1091,2090,404,2.0,171.94,9.93,PayPal
886,2025-05-04,1041,2005,404,1.0,385.9,3.9,CreditCard
887,2025-05-04,1176,2061,403,1.0,359.86,24.7,WireTransfer
888,2025-05-04,1000,2001,401,0.0,1649.4,6.31,PayPal
889,2025-05-04,1146,2085,404,1.0,653.81,23.32,GiftCard
890,2025-05-04,1023,2099,401,0.0,1292.64,23.25,PayPal
891,2025-05-04,1065,2082,402,3.0,266.6,17.24,CreditCard
892,2025-05-04,1075,2033,404,0.0,2508.75,16.02,PayPal
893,2025-05-04,1025,2022,401,2.0,1073.89,18.89,GiftCard
894,2025-05-04,1092,2086,403,3.0,894.1,3.75,WireTransfer
895,2025-05-04,1189,2014,401,0.0,0.0,25.41,CreditCard
896,2025-05-04,1002,2017,402,2.0,0.0,0.67,PayPal
897,2025-05-04,1091,2056,403,0.0,1049.44,18.09,PayPal
898,2025-05-04,1095,2043,402,0.0,0.0,18.21,GiftCard
899,2025-05-04,1102,2051,404,2.0,93.86,29.8,PayPal
900,2025-05-04,1098,2088,404,3.0,0.0,26.26,WireTransfer
901,2025-05-04,1166,2021,401,1.0,0.0,29.42,GiftCard
902,2025-05-04,1178,2092,401,1.0,867.98,18.39,WireTransfer
903,2025-05-04,1026,2053,404,3.0,1830.45,9.8,CreditCard
904,2025-05-04,1046,2078,404,2.0,454.43,0.57,CreditCard
905,2025-05-04,1156,2003,402,3.0,1925.9,18.83,CreditCard
906,2025-05-04,1124,2014,404,3.0,0.0,1.15,WireTransfer
907,2025-05-04,1011,2008,403,2.0,106.54,27.01,WireTransfer
908,2025-05-04,1003,2090,402,2.0,57.31,3.11,CreditCard
909,2025-05-04,1132,2066,401,3.0,1548.18,18.19,PayPal
910,2025-05-04,1169,2093,402,3.0,755.94,15.34,WireTransfer
911,2025-05-04,1088,2084,404,1.0,0.0,25.09,CreditCard
912,2025-05-04,1142,2078,401,0.0,568.04,12.51,PayPal
913,2025-05-04,1164,2020,404,3.0,1879.15,29.56,WireTransfer
914,2025-05-04,1042,2009,404,2.0,53.05,,WireTransfer
915,2025-05-04,1061,2042,403,0.0,167.61,,WireTransfer
916,2025-05-04,1129,2028,404,3.0,2551.76,1.44,GiftCard
917,2025-05-04,1060,2010,404,3.0,544.88,20.0,PayPal
918,2025-05-04,1146,2057,401,3.0,436.98,2.5,WireTransfer
919,2025-05-04,1114,2040,401,3.0,34.54,,PayPal
920,2025-05-04,1190,2083,401,0.0,2304.48,17.31,CreditCard
921,2025-05-04,1103,2052,401,0.0,2193.78,16.56,GiftCard
922,2025-05-04,1023,2077,403,1.0,505.65,11.71,GiftCard
923,2025-05-04,1167,2085,404,2.0,387.44,2.95,GiftCard
924,2025-05-04,1093,2006,402,3.0,594.0,26.0,GiftCard
925,2025-05-04,1084,2071,404,2.0,492.13,10.35,WireTransfer
926,2025-05-04,1183,2057,401,0.0,873.96,15.24,CreditCard
927,2025-05-04,1194,2084,402,0.0,563.7,8.92,PayPal
928,2025-05-04,1087,2045,403,2.0,499.42,3.19,WireTransfer
929,2025-05-04,1179,2013,401,1.0,1683.65,14.76,PayPal
930,2025-05-04,1126,2017,404,0.0,927.4,,WireTransfer
931,2025-05-04,1065,2078,402,1.0,127.81,2.07,GiftCard
932,2025-05-04,1030,2050,402,3.0,186.78,6.69,WireTransfer
933,2025-05-04,1005,2024,403,0.0,621.35,21.18,WireTransfer
934,2025-05-04,1193,2053,401,0.0,1830.45,28.94,CreditCard
935,2025-05-04,1197,2057,404,1.0,1179.85,20.58,GiftCard
936,2025-05-04,1127,2000,401,3.0,969.31,28.16,GiftCard
937,2025-05-04,1149,2061,402,1.0,359.86,3.14,WireTransfer
938,2025-05-04,1187,2016,401,3.0,2584.16,17.49,CreditCard
939,2025-05-04,1168,2076,403,3.0,2418.21,4.51,GiftCard
940,2025-05-04,1107,2077,402,2.0,898.93,19.82,WireTransfer
941,2025-05-04,1101,2043,403,3.0,3493.8,25.88,GiftCard
942,2025-05-04,1034,2017,404,2.0,0.0,27.87,WireTransfer
943,2025-05-04,1179,2070,403,1.0,61.52,19.89,CreditCard
944,2025-05-04,1051,2026,403,2.0,338.5,16.65,PayPal
945,2025-05-04,1172,2016,402,2.0,516.83,1.28,WireTransfer
946,2025-05-04,1181,2014,403,3.0,246.3,3.61,CreditCard
947,2025-05-04,1149,2073,404,2.0,799.09,6.04,PayPal
948,2025-05-04,1108,2001,401,0.0,412.35,20.0,CreditCard
949,2025-05-04,1097,2018,401,0.0,1084.52,23.98,WireTransfer
950,2025-05-04,1051,2034,402,2.0,217.87,8.08,CreditCard
951,2025-05-04,1174,2032,402,0.0,4728.0,10.5,WireTransfer
952,2025-05-04,1176,2037,402,0.0,720.28,27.96,PayPal
953,2025-05-04,1091,2057,401,1.0,786.56,27.54,CreditCard
954,2025-05-04,1190,2082,404,1.0,239.94,3.44,CreditCard
955,2025-05-04,1130,2089,403,0.0,413.52,23.14,PayPal
956,2025-05-04,1097,2049,404,2.0,0.0,28.25,WireTransfer
957,2025-05-04,1141,2006,401,2.0,0.0,29.89,GiftCard
958,2025-05-04,1051,2079,404,1.0,1710.97,11.95,PayPal
959,2025-05-04,1162,2090,403,1.0,257.9,4.99,PayPal
960,2025-05-04,1198,2092,402,2.0,771.54,5.5,WireTransfer
961,2025-05-04,1114,2022,401,1.0,3020.31,27.87,PayPal
962,2025-05-04,1044,2094,401,3.0,493.35,29.75,PayPal
963,2025-05-04,1010,2054,403,2.0,720.41,20.85,WireTransfer
964,2025-05-04,1033,2020,403,0.0,751.66,1.11,GiftCard
965,2025-05-04,1084,2059,402,0.0,0.0,0.81,GiftCard
966,2025-05-04,1039,2041,401,2.0,0.0,26.58,PayPal
967,2025-05-04,1125,2073,403,0.0,1997.72,25.46,WireTransfer
968,2025-05-04,1005,2090,403,1.0,193.43,28.3,CreditCard
969,2025-05-04,1047,2066,401,1.0,464.45,7.42,WireTransfer
970,2025-05-04,1106,2069,404,0.0,464.78,22.79,WireTransfer
971,2025-05-04,1089,2028,402,2.0,0.0,16.27,PayPal
972,2025-05-04,1084,2046,403,1.0,0.0,2.74,WireTransfer
973,2025-05-04,1192,2079,404,0.0,950.54,5.74,CreditCard
974,2025-05-04,1029,2085,403,3.0,726.45,7.74,WireTransfer
975,2025-05-04,1061,2082,402,0.0,533.2,7.94,WireTransfer
976,2025-05-04,1174,2041,404,0.0,804.21,25.95,GiftCard
977,2025-05-04,1098,2032,403,0.0,0.0,19.95,WireTransfer
978,2025-05-04,1132,2098,403,3.0,3631.44,5.84,WireTransfer
979,2025-05-04,1124,2005,403,1.0,1157.71,14.68,PayPal
980,2025-05-04,1082,2065,401,0.0,1411.02,11.39,GiftCard
981,2025-05-04,1042,2098,401,0.0,4539.3,4.29,PayPal
982,2025-05-04,1053,2085,402,3.0,726.45,16.05,PayPal
983,2025-05-04,1026,2026,404,0.0,423.12,2.63,CreditCard
984,2025-05-04,1191,2087,402,0.0,477.96,15.57,WireTransfer
985,2025-05-04,1117,2091,403,0.0,1811.58,25.54,PayPal
986,2025-05-04,1022,2009,401,1.0,119.36,25.61,PayPal
987,2025-05-04,1064,2071,401,1.0,1107.29,17.24,GiftCard
988,2025-05-04,1066,2052,404,3.0,5118.82,11.25,WireTransfer
989,2025-05-04,1161,2051,404,2.0,375.42,3.14,CreditCard
990,2025-05-04,1004,2049,401,0.0,939.84,26.51,PayPal
991,2025-05-04,1164,2092,401,0.0,2893.26,16.64,GiftCard
992,2025-05-04,1179,2009,403,0.0,66.31,23.87,PayPal
993,2025-05-04,1074,2087,403,0.0,477.96,23.73,WireTransfer
994,2025-05-04,1072,2097,404,3.0,842.1,23.2,GiftCard
995,2025-05-04,1101,2084,401,3.0,1127.4,5.28,WireTransfer
996,2025-05-04,1040,2068,402,1.0,2952.86,25.4,WireTransfer
997,2025-05-04,1191,2050,403,1.0,504.31,12.76,WireTransfer
998,2025-05-04,1076,2086,403,0.0,2682.3,22.2,WireTransfer
999,2025-05-04,1141,2071,402,0.0,1230.32,27.33,PayPal
1000,2025-05-04,1010,2000,404,0.0,3877.24,12.37,WireTransfer
1001,2025-05-04,1078,2026,403,1.0,761.62,3.7,PayPal
1002,2025-05-04,1105,2082,402,1.0,239.94,4.65,GiftCard
1003,2025-05-04,1047,2028,403,1.0,1148.29,9.35,WireTransfer
1004,2025-05-04,1029,2023,401,3.0,2818.62,20.17,GiftCard
1005,2025-05-04,1165,2070,401,2.0,54.69,0.26,PayPal
1006,2025-05-04,1171,2008,403,0.0,133.18,26.55,GiftCard
1007,2025-05-04,1050,2092,404,2.0,771.54,23.63,CreditCard
1008,2025-05-04,1091,2016,402,0.0,1292.08,29.67,WireTransfer
1009,2025-05-04,1072,2079,401,1.0,855.49,,WireTransfer
1010,2025-05-04,1081,2062,404,2.0,495.49,8.32,GiftCard
1011,2025-05-04,1157,2084,403,1.0,253.67,15.07,WireTransfer
1012,2025-05-04,1144,2072,403,2.0,672.48,8.5,WireTransfer
1013,2025-05-04,1109,2021,401,2.0,668.33,19.27,PayPal
1014,2025-05-04,1063,2028,404,2.0,510.35,5.08,PayPal
1015,2025-05-04,1092,2017,403,3.0,1854.8,17.36,WireTransfer
1016,2025-05-04,1118,2057,403,2.0,699.17,14.84,CreditCard
1017,2025-05-04,1124,2070,401,1.0,30.76,,PayPal
1018,2025-05-04,1165,2077,401,2.0,449.46,17.97,CreditCard
1019,2025-05-04,1035,2068,402,2.0,1968.58,0.98,WireTransfer
1020,2025-05-04,1187,2080,401,0.0,0.0,7.74,GiftCard
1021,2025-05-04,1004,2064,401,3.0,882.12,,WireTransfer
1022,2025-05-04,1196,2075,402,0.0,2341.92,3.84,CreditCard
1023,2025-05-04,1141,2033,404,1.0,0.0,11.28,WireTransfer
1024,2025-05-04,1093,2050,402,2.0,448.27,23.18,GiftCard
1025,2025-05-04,1034,2059,401,3.0,1536.15,8.13,PayPal
1026,2025-05-04,1093,2064,401,1.0,793.91,23.84,GiftCard
1027,2025-05-04,1157,2087,402,1.0,286.78,25.66,CreditCard
1028,2025-05-04,1114,2020,402,1.0,676.49,,GiftCard
1029,2025-05-04,1188,2093,404,2.0,1814.26,4.24,PayPal
1030,2025-05-04,1010,2028,404,1.0,1148.29,6.21,WireTransfer
1031,2025-05-04,1016,2033,403,1.0,2257.88,0.64,GiftCard
1032,2025-05-04,1010,2085,402,2.0,387.44,4.93,GiftCard
1033,2025-05-04,1099,2060,404,0.0,0.0,17.74,WireTransfer
1034,2025-05-04,1010,2083,403,0.0,768.16,2.75,PayPal
1035,2025-05-04,1180,2066,403,2.0,1238.54,17.1,PayPal
1036,2025-05-04,1148,2069,402,3.0,697.17,28.46,PayPal
1037,2025-05-04,1167,2048,403,0.0,1072.89,1.52,PayPal
1038,2025-05-04,1132,2032,404,1.0,851.04,20.13,GiftCard
1039,2025-05-04,1132,2051,403,2.0,187.71,,PayPal
1040,2025-05-04,1124,2061,401,1.0,0.0,16.46,CreditCard
1041,2025-05-04,1112,2021,402,0.0,835.41,21.62,WireTransfer
1042,2025-05-04,1131,2082,403,1.0,239.94,29.53,GiftCard
1043,2025-05-04,1038,2023,402,2.0,0.0,2.36,WireTransfer
1044,2025-05-04,1154,2091,401,1.0,3260.84,20.99,GiftCard
1045,2025-05-04,1106,2042,401,3.0,1173.27,26.57,CreditCard
1046,2025-05-04,1172,2061,404,1.0,719.71,29.82,CreditCard
1047,2025-05-04,1151,2020,404,0.0,1127.49,17.07,PayPal
1048,2025-05-04,1062,2005,402,1.0,385.9,9.88,GiftCard
1049,2025-05-04,1034,2080,401,1.0,2996.14,9.32,GiftCard
1050,2025-05-04,1014,2021,403,1.0,1503.74,,GiftCard
1051,2025-05-04,1132,2051,401,2.0,281.57,25.85,CreditCard
1052,2025-05-04,1021,2027,404,3.0,775.83,8.69,CreditCard
1053,2025-05-04,1123,2021,402,3.0,0.0,3.08,PayPal
1054,2025-05-04,1153,2018,402,2.0,867.62,11.27,PayPal
1055,2025-05-04,1042,2092,403,3.0,1446.63,16.55,GiftCard
1056,2025-05-04,1152,2075,401,1.0,2107.73,19.46,WireTransfer
1057,2025-05-04,1096,2049,402,0.0,939.84,20.29,WireTransfer
1058,2025-05-04,1004,2025,404,1.0,0.0,5.21,CreditCard
1059,2025-05-04,1155,2012,402,3.0,623.19,13.29,CreditCard
1060,2025-05-04,1157,2076,401,0.0,2418.21,9.69,GiftCard
1061,2025-05-04,1023,2061,402,0.0,199.92,2.81,PayPal
1062,2025-05-04,1198,2086,404,3.0,894.1,0.34,GiftCard
1063,2025-05-04,1094,2005,404,1.0,771.8,24.86,CreditCard
1064,2025-05-04,1123,2098,404,2.0,3631.44,8.27,CreditCard
1065,2025-05-04,1150,2094,401,3.0,2466.75,8.93,PayPal
1066,2025-05-04,1034,2032,404,1.0,1702.08,11.35,WireTransfer
1067,2025-05-04,1021,2036,404,2.0,348.77,20.17,WireTransfer
1068,2025-05-04,1048,2000,401,0.0,4846.55,9.3,PayPal
1069,2025-05-04,1133,2000,404,1.0,872.38,12.07,CreditCard
1070,2025-05-04,1176,2040,404,2.0,55.26,0.34,WireTransfer
1071,2025-05-04,1027,2019,404,2.0,747.14,24.71,CreditCard
1072,2025-05-04,1066,2068,404,2.0,1968.58,24.61,PayPal
1073,2025-05-04,1156,2035,404,1.0,0.0,23.73,WireTransfer
1074,2025-05-04,1105,2070,404,1.0,0.0,14.91,GiftCard
1075,2025-05-04,1094,2071,404,2.0,984.26,0.31,CreditCard
1076,2025-05-04,1078,2073,403,3.0,499.43,25.87,PayPal
1077,2025-05-04,1188,2017,401,1.0,417.33,17.23,GiftCard
1078,2025-05-04,1114,2089,402,0.0,827.04,20.08,GiftCard
1079,2025-05-04,1054,2065,404,2.0,376.27,19.74,GiftCard
1080,2025-05-04,1140,2078,401,1.0,255.62,21.68,PayPal
1081,2025-05-04,1099,2081,401,0.0,1492.44,8.2,WireTransfer
1082,2025-05-04,1037,2060,404,0.0,1225.14,9.0,GiftCard
1083,2025-05-04,1016,2033,402,2.0,2007.0,29.58,WireTransfer
1084,2025-05-04,1020,2077,401,3.0,561.83,23.31,CreditCard
1085,2025-05-04,1102,2078,403,0.0,142.01,13.09,PayPal
1086,2025-05-04,1198,2022,404,3.0,671.18,9.53,WireTransfer
1087,2025-05-04,1002,2025,403,1.0,503.32,,PayPal
1088,2025-05-04,1008,2076,402,1.0,1450.93,20.36,PayPal
1089,2025-05-04,1172,2004,403,1.0,834.52,29.22,CreditCard
1090,2025-05-04,1167,2000,402,0.0,969.31,29.52,WireTransfer
1091,2025-05-04,1070,2099,404,2.0,1551.17,29.79,WireTransfer
1092,2025-05-04,1171,2050,404,1.0,168.1,17.81,PayPal
1093,2025-05-04,1132,2001,401,0.0,2061.75,23.39,PayPal
1094,2025-05-04,1140,2036,403,2.0,348.77,11.27,GiftCard
1095,2025-05-04,1070,2028,402,3.0,2551.76,9.03,PayPal
1096,2025-05-04,1103,2073,401,2.0,0.0,21.73,GiftCard
1097,2025-05-04,1044,2052,401,0.0,2193.78,8.29,PayPal
1098,2025-05-04,1128,2037,403,0.0,0.0,0.09,GiftCard
1099,2025-05-04,1131,2032,403,3.0,4728.0,19.75,WireTransfer
1100,2025-05-04,1096,2072,404,1.0,378.27,14.26,GiftCard
1101,2025-05-04,1193,2043,404,3.0,2620.35,6.97,PayPal
1102,2025-05-04,1150,2003,404,0.0,1155.54,15.25,GiftCard
1103,2025-05-04,1066,2008,404,1.0,59.93,8.45,PayPal
1104,2025-05-04,1173,2089,402,2.0,0.0,3.12,PayPal
1105,2025-05-04,1105,2045,401,2.0,499.42,26.48,PayPal
1106,2025-05-04,1063,2036,401,3.0,653.94,19.63,WireTransfer
1107,2025-05-04,1172,2095,403,0.0,981.58,15.76,PayPal
1108,2025-05-04,1141,2022,404,2.0,0.0,21.97,GiftCard
1109,2025-05-04,1090,2027,403,1.0,698.25,11.32,CreditCard
1110,2025-05-04,1191,2087,402,3.0,955.92,15.68,WireTransfer
1111,2025-05-04,1188,2025,402,1.0,251.66,,CreditCard
1112,2025-05-04,1067,2026,402,1.0,380.81,27.9,CreditCard
1113,2025-05-04,1063,2079,403,1.0,1710.97,17.7,GiftCard
1114,2025-05-04,1199,2013,401,0.0,5612.16,11.36,PayPal
1115,2025-05-04,1173,2084,404,0.0,281.85,10.13,WireTransfer
1116,2025-05-04,1195,2069,401,3.0,697.17,13.83,CreditCard
1117,2025-05-04,1095,2079,403,3.0,950.54,16.14,PayPal
1118,2025-05-04,1147,2035,404,1.0,809.99,18.4,CreditCard
1119,2025-05-04,1195,2065,403,3.0,1411.02,28.63,WireTransfer
1120,2025-05-04,1056,2096,402,0.0,0.0,26.17,CreditCard
1121,2025-05-04,1134,2054,404,0.0,3602.04,4.64,CreditCard
1122,2025-05-04,1128,2044,404,1.0,373.64,5.38,GiftCard
1123,2025-05-04,1117,2015,404,2.0,1619.93,8.07,PayPal
1124,2025-05-04,1176,2001,401,1.0,371.12,20.67,CreditCard
1125,2025-05-04,1097,2074,401,2.0,527.6,13.7,WireTransfer
1126,2025-05-04,1092,2078,403,1.0,383.43,5.96,GiftCard
1127,2025-05-04,1140,2033,402,2.0,1338.0,8.48,WireTransfer
1128,2025-05-04,1120,2078,403,2.0,227.22,19.05,CreditCard
1129,2025-05-04,1047,2063,404,1.0,0.0,22.51,GiftCard
1130,2025-05-04,1107,2089,403,2.0,330.82,23.65,WireTransfer
1131,2025-05-04,1102,2035,404,1.0,1619.98,27.66,CreditCard
1132,2025-05-04,1146,2016,402,0.0,0.0,22.42,CreditCard
1133,2025-05-04,1184,2034,402,3.0,680.85,26.32,WireTransfer
1134,2025-05-04,1097,2025,402,1.0,1258.29,19.07,GiftCard
1135,2025-05-04,1121,2001,402,3.0,0.0,4.91,CreditCard
1136,2025-05-04,1127,2017,403,3.0,0.0,8.22,WireTransfer
1137,2025-05-04,1076,2032,401,3.0,6619.2,23.98,CreditCard
1138,2025-05-04,1025,2088,402,0.0,0.0,29.02,CreditCard
1139,2025-05-04,1055,2032,404,0.0,945.6,16.85,WireTransfer
1140,2025-05-04,1115,2095,403,2.0,0.0,0.96,CreditCard
1141,2025-05-04,1092,2046,403,2.0,80.23,15.13,PayPal
1142,2025-05-04,1005,2052,401,2.0,1170.02,,GiftCard
1143,2025-05-04,1173,2077,402,1.0,1516.94,19.55,WireTransfer
1144,2025-05-04,1199,2036,403,2.0,871.92,10.05,CreditCard
1145,2025-05-04,1172,2065,404,3.0,2822.04,7.2,GiftCard
1146,2025-05-04,1020,2048,403,3.0,1072.89,11.51,PayPal
1147,2025-05-04,1161,2018,402,2.0,1301.42,10.57,PayPal
1148,2025-05-04,1107,2080,404,0.0,4993.56,5.17,WireTransfer
1149,2025-05-04,1020,2020,403,1.0,1014.74,28.23,GiftCard
1150,2025-05-04,1080,2040,403,2.0,55.26,12.56,PayPal
1151,2025-05-04,1154,2082,404,2.0,639.84,0.56,CreditCard
1152,2025-05-04,1113,2099,403,3.0,646.32,16.51,PayPal
1153,2025-05-04,1105,2021,402,0.0,835.41,6.9,PayPal
1154,2025-05-04,1032,2093,402,2.0,2419.01,16.96,WireTransfer
1155,2025-05-04,1190,2089,401,1.0,0.0,6.34,WireTransfer
1156,2025-05-04,1042,2050,401,0.0,1120.68,,CreditCard
1157,2025-05-04,1016,2060,401,0.0,816.76,2.04,PayPal
1158,2025-05-04,1197,2050,401,0.0,560.34,13.06,CreditCard
1159,2025-05-04,1067,2079,402,0.0,1901.08,27.52,PayPal
1160,2025-05-04,1167,2049,403,1.0,0.0,17.04,WireTransfer
1161,2025-05-04,1063,2094,403,3.0,493.35,6.44,GiftCard
1162,2025-05-04,1160,2016,402,1.0,1162.87,30.0,PayPal
1163,2025-05-04,1007,2004,403,2.0,2225.4,3.43,WireTransfer
1164,2025-05-04,1121,2059,403,3.0,2048.2,12.62,WireTransfer
1165,2025-05-04,1034,2089,402,3.0,2481.12,6.98,CreditCard
1166,2025-05-04,1161,2095,404,2.0,392.63,21.27,PayPal
1167,2025-05-04,1088,2061,402,0.0,799.68,28.98,WireTransfer
1168,2025-05-04,1113,2039,403,3.0,976.44,17.06,PayPal
1169,2025-05-04,1066,2019,403,0.0,933.93,14.39,CreditCard
1170,2025-05-04,1000,2066,402,2.0,412.85,23.81,GiftCard
1171,2025-05-04,1073,2060,401,3.0,0.0,3.6,WireTransfer
1172,2025-05-04,1193,2061,403,0.0,199.92,,PayPal
1173,2025-05-04,1196,2055,403,1.0,194.18,16.0,PayPal
1174,2025-05-04,1001,2070,403,1.0,61.52,29.91,PayPal
1175,2025-05-04,1105,2071,404,3.0,615.16,18.8,PayPal
1176,2025-05-04,1063,2020,404,3.0,375.83,22.58,PayPal
1177,2025-05-04,1056,2033,401,3.0,836.25,17.45,CreditCard
1178,2025-05-04,1160,2030,403,2.0,271.95,28.92,WireTransfer
1179,2025-05-04,1166,2095,403,3.0,1472.37,5.64,PayPal
1180,2025-05-04,1048,2008,402,1.0,0.0,14.76,GiftCard
1181,2025-05-04,1074,2014,404,3.0,738.9,28.85,WireTransfer
1182,2025-05-04,1069,2089,404,1.0,372.17,0.62,GiftCard
